timestamp,plant,production_line,machine_id,machine_type,status,uptime_seconds,total_runtime_hours,notes
2025-09-29 13:37:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4239.37,
2025-09-29 13:37:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1253.39,
2025-09-29 13:37:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3239.63,
2025-09-29 13:37:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2266.77,
2025-09-29 13:37:32,Plant B,Line 2,M12,Drill Press,Running,300,3209.54,
2025-09-29 13:37:32,Plant B,Line 1,M13,Drill Press,Running,300,2975.44,
2025-09-29 13:37:32,Plant B,Line 2,M14,CNC Mill,Running,300,3479.2,
2025-09-29 13:37:32,Plant B,Line 1,M15,CNC Mill,Running,300,1770.86,
2025-09-29 13:37:32,Plant B,Line 2,M16,CNC Mill,Running,300,4657.22,
2025-09-29 13:37:32,Plant B,Line 1,M17,Drill Press,Running,300,4632.1,
2025-09-29 13:37:32,Plant B,Line 2,M18,CNC Mill,Running,300,3231.5,
2025-09-29 13:37:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2751.77,
2025-09-29 13:37:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3680.03,
2025-09-29 13:42:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1458.9,
2025-09-29 13:42:32,Plant A,Line 2,M02,Drill Press,Running,300,2539.59,
2025-09-29 13:42:32,Plant A,Line 1,M03,Drill Press,Running,300,3654.58,
2025-09-29 13:42:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2185.99,
2025-09-29 13:42:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2853.98,
2025-09-29 13:42:32,Plant A,Line 2,M06,Drill Press,Running,300,4417.02,
2025-09-29 13:42:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3173.61,
2025-09-29 13:42:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4239.45,
2025-09-29 13:42:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1253.48,
2025-09-29 13:42:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3239.71,
2025-09-29 13:42:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2266.85,
2025-09-29 13:42:32,Plant B,Line 2,M12,Drill Press,Running,300,3209.62,
2025-09-29 13:42:32,Plant B,Line 1,M13,Drill Press,Running,300,2975.53,
2025-09-29 13:42:32,Plant B,Line 2,M14,CNC Mill,Running,300,3479.28,
2025-09-29 13:42:32,Plant B,Line 1,M15,CNC Mill,Running,300,1770.94,
2025-09-29 13:42:32,Plant B,Line 2,M16,CNC Mill,Running,300,4657.31,
2025-09-29 13:42:32,Plant B,Line 1,M17,Drill Press,Running,300,4632.18,
2025-09-29 13:42:32,Plant B,Line 2,M18,CNC Mill,Running,300,3231.59,
2025-09-29 13:42:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2751.85,
2025-09-29 13:42:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3680.11,
2025-09-29 13:47:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1458.99,
2025-09-29 13:47:32,Plant A,Line 2,M02,Drill Press,Running,300,2539.68,
2025-09-29 13:47:32,Plant A,Line 1,M03,Drill Press,Running,300,3654.67,
2025-09-29 13:47:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2186.07,
2025-09-29 13:47:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2854.06,
2025-09-29 13:47:32,Plant A,Line 2,M06,Drill Press,Running,300,4417.1,
2025-09-29 13:47:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3173.7,
2025-09-29 13:47:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4239.54,
2025-09-29 13:47:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1253.56,
2025-09-29 13:47:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3239.79,
2025-09-29 13:47:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2266.93,
2025-09-29 13:47:32,Plant B,Line 2,M12,Drill Press,Idle,0,3209.62,Idle
2025-09-29 13:47:32,Plant B,Line 1,M13,Drill Press,Running,300,2975.61,
2025-09-29 13:47:32,Plant B,Line 2,M14,CNC Mill,Running,300,3479.37,
2025-09-29 13:47:32,Plant B,Line 1,M15,CNC Mill,Down,0,1770.94,Unexpected stop
2025-09-29 13:47:32,Plant B,Line 2,M16,CNC Mill,Down,0,4657.31,Unexpected stop
2025-09-29 13:47:32,Plant B,Line 1,M17,Drill Press,Running,300,4632.26,
2025-09-29 13:47:32,Plant B,Line 2,M18,CNC Mill,Running,300,3231.67,
2025-09-29 13:47:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2751.94,
2025-09-29 13:47:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3680.19,
2025-09-29 13:52:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1459.07,
2025-09-29 13:52:32,Plant A,Line 2,M02,Drill Press,Running,300,2539.76,
2025-09-29 13:52:32,Plant A,Line 1,M03,Drill Press,Running,300,3654.75,
2025-09-29 13:52:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2186.15,
2025-09-29 13:52:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2854.15,
2025-09-29 13:52:32,Plant A,Line 2,M06,Drill Press,Running,300,4417.19,
2025-09-29 13:52:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3173.78,
2025-09-29 13:52:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4239.62,
2025-09-29 13:52:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1253.64,
2025-09-29 13:52:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3239.88,
2025-09-29 13:52:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2267.02,
2025-09-29 13:52:32,Plant B,Line 2,M12,Drill Press,Running,300,3209.71,
2025-09-29 13:52:32,Plant B,Line 1,M13,Drill Press,Running,300,2975.69,
2025-09-29 13:52:32,Plant B,Line 2,M14,CNC Mill,Running,300,3479.45,
2025-09-29 13:52:32,Plant B,Line 1,M15,CNC Mill,Running,300,1771.02,
2025-09-29 13:52:32,Plant B,Line 2,M16,CNC Mill,Running,300,4657.39,
2025-09-29 13:52:32,Plant B,Line 1,M17,Drill Press,Idle,0,4632.26,Idle
2025-09-29 13:52:32,Plant B,Line 2,M18,CNC Mill,Running,300,3231.75,
2025-09-29 13:52:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2752.02,
2025-09-29 13:52:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3680.28,
2025-09-29 13:57:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1459.15,
2025-09-29 13:57:32,Plant A,Line 2,M02,Drill Press,Running,300,2539.84,
2025-09-29 13:57:32,Plant A,Line 1,M03,Drill Press,Down,0,3654.75,Unexpected stop
2025-09-29 13:57:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2186.24,
2025-09-29 13:57:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2854.23,
2025-09-29 13:57:32,Plant A,Line 2,M06,Drill Press,Running,300,4417.27,
2025-09-29 13:57:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3173.86,
2025-09-29 13:57:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4239.7,
2025-09-29 13:57:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1253.73,
2025-09-29 13:57:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3239.96,
2025-09-29 13:57:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2267.1,
2025-09-29 13:57:32,Plant B,Line 2,M12,Drill Press,Running,300,3209.79,
2025-09-29 13:57:32,Plant B,Line 1,M13,Drill Press,Running,300,2975.78,
2025-09-29 13:57:32,Plant B,Line 2,M14,CNC Mill,Running,300,3479.53,
2025-09-29 13:57:32,Plant B,Line 1,M15,CNC Mill,Running,300,1771.11,
2025-09-29 13:57:32,Plant B,Line 2,M16,CNC Mill,Running,300,4657.47,
2025-09-29 13:57:32,Plant B,Line 1,M17,Drill Press,Running,300,4632.35,
2025-09-29 13:57:32,Plant B,Line 2,M18,CNC Mill,Running,300,3231.84,
2025-09-29 13:57:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2752.1,
2025-09-29 13:57:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3680.36,
2025-09-29 14:02:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1459.24,
2025-09-29 14:02:32,Plant A,Line 2,M02,Drill Press,Running,300,2539.93,
2025-09-29 14:02:32,Plant A,Line 1,M03,Drill Press,Running,300,3654.83,
2025-09-29 14:02:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2186.32,
2025-09-29 14:02:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2854.31,
2025-09-29 14:02:32,Plant A,Line 2,M06,Drill Press,Running,300,4417.35,
2025-09-29 14:02:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3173.95,
2025-09-29 14:02:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4239.79,
2025-09-29 14:02:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1253.81,
2025-09-29 14:02:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3240.04,
2025-09-29 14:02:32,Plant B,Line 1,M11,Robotic Arm,Idle,0,2267.1,Idle
2025-09-29 14:02:32,Plant B,Line 2,M12,Drill Press,Running,300,3209.87,
2025-09-29 14:02:32,Plant B,Line 1,M13,Drill Press,Running,300,2975.86,
2025-09-29 14:02:32,Plant B,Line 2,M14,CNC Mill,Down,0,3479.53,Unexpected stop
2025-09-29 14:02:32,Plant B,Line 1,M15,CNC Mill,Running,300,1771.19,
2025-09-29 14:02:32,Plant B,Line 2,M16,CNC Mill,Running,300,4657.56,
2025-09-29 14:02:32,Plant B,Line 1,M17,Drill Press,Running,300,4632.43,
2025-09-29 14:02:32,Plant B,Line 2,M18,CNC Mill,Running,300,3231.92,
2025-09-29 14:02:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2752.19,
2025-09-29 14:02:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3680.44,
2025-09-29 14:07:32,Plant A,Line 1,M01,Laser Cutter,Idle,0,1459.24,Idle
2025-09-29 14:07:32,Plant A,Line 2,M02,Drill Press,Running,300,2540.01,
2025-09-29 14:07:32,Plant A,Line 1,M03,Drill Press,Running,300,3654.92,
2025-09-29 14:07:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2186.4,
2025-09-29 14:07:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2854.4,
2025-09-29 14:07:32,Plant A,Line 2,M06,Drill Press,Running,300,4417.44,
2025-09-29 14:07:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3174.03,
2025-09-29 14:07:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4239.87,
2025-09-29 14:07:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1253.89,
2025-09-29 14:07:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3240.13,
2025-09-29 14:07:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2267.18,
2025-09-29 14:07:32,Plant B,Line 2,M12,Drill Press,Idle,0,3209.87,Idle
2025-09-29 14:07:32,Plant B,Line 1,M13,Drill Press,Running,300,2975.94,
2025-09-29 14:07:32,Plant B,Line 2,M14,CNC Mill,Running,300,3479.62,
2025-09-29 14:07:32,Plant B,Line 1,M15,CNC Mill,Running,300,1771.27,
2025-09-29 14:07:32,Plant B,Line 2,M16,CNC Mill,Running,300,4657.64,
2025-09-29 14:07:32,Plant B,Line 1,M17,Drill Press,Running,300,4632.51,
2025-09-29 14:07:32,Plant B,Line 2,M18,CNC Mill,Running,300,3232.0,
2025-09-29 14:07:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2752.27,
2025-09-29 14:07:32,Plant B,Line 2,M20,Laser Cutter,Down,0,3680.44,Unexpected stop
2025-09-29 14:12:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1459.32,
2025-09-29 14:12:32,Plant A,Line 2,M02,Drill Press,Running,300,2540.09,
2025-09-29 14:12:32,Plant A,Line 1,M03,Drill Press,Running,300,3655.0,
2025-09-29 14:12:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2186.49,
2025-09-29 14:12:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2854.48,
2025-09-29 14:12:32,Plant A,Line 2,M06,Drill Press,Running,300,4417.52,
2025-09-29 14:12:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3174.11,
2025-09-29 14:12:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4239.95,
2025-09-29 14:12:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1253.98,
2025-09-29 14:12:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3240.21,
2025-09-29 14:12:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2267.27,
2025-09-29 14:12:32,Plant B,Line 2,M12,Drill Press,Running,300,3209.96,
2025-09-29 14:12:32,Plant B,Line 1,M13,Drill Press,Running,300,2976.03,
2025-09-29 14:12:32,Plant B,Line 2,M14,CNC Mill,Running,300,3479.7,
2025-09-29 14:12:32,Plant B,Line 1,M15,CNC Mill,Down,0,1771.27,Unexpected stop
2025-09-29 14:12:32,Plant B,Line 2,M16,CNC Mill,Running,300,4657.72,
2025-09-29 14:12:32,Plant B,Line 1,M17,Drill Press,Running,300,4632.6,
2025-09-29 14:12:32,Plant B,Line 2,M18,CNC Mill,Running,300,3232.09,
2025-09-29 14:12:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2752.35,
2025-09-29 14:12:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3680.53,
2025-09-29 14:17:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1459.4,
2025-09-29 14:17:32,Plant A,Line 2,M02,Drill Press,Running,300,2540.18,
2025-09-29 14:17:32,Plant A,Line 1,M03,Drill Press,Running,300,3655.08,
2025-09-29 14:17:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2186.57,
2025-09-29 14:17:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2854.56,
2025-09-29 14:17:32,Plant A,Line 2,M06,Drill Press,Running,300,4417.6,
2025-09-29 14:17:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3174.2,
2025-09-29 14:17:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4240.04,
2025-09-29 14:17:32,Plant A,Line 1,M09,Laser Cutter,Idle,0,1253.98,Idle
2025-09-29 14:17:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3240.29,
2025-09-29 14:17:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2267.35,
2025-09-29 14:17:32,Plant B,Line 2,M12,Drill Press,Running,300,3210.04,
2025-09-29 14:17:32,Plant B,Line 1,M13,Drill Press,Running,300,2976.11,
2025-09-29 14:17:32,Plant B,Line 2,M14,CNC Mill,Running,300,3479.78,
2025-09-29 14:17:32,Plant B,Line 1,M15,CNC Mill,Running,300,1771.36,
2025-09-29 14:17:32,Plant B,Line 2,M16,CNC Mill,Running,300,4657.81,
2025-09-29 14:17:32,Plant B,Line 1,M17,Drill Press,Running,300,4632.68,
2025-09-29 14:17:32,Plant B,Line 2,M18,CNC Mill,Running,300,3232.17,
2025-09-29 14:17:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2752.44,
2025-09-29 14:17:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3680.61,
2025-09-29 14:22:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1459.49,
2025-09-29 14:22:32,Plant A,Line 2,M02,Drill Press,Running,300,2540.26,
2025-09-29 14:22:32,Plant A,Line 1,M03,Drill Press,Running,300,3655.17,
2025-09-29 14:22:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2186.65,
2025-09-29 14:22:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2854.65,
2025-09-29 14:22:32,Plant A,Line 2,M06,Drill Press,Running,300,4417.69,
2025-09-29 14:22:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3174.28,
2025-09-29 14:22:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4240.12,
2025-09-29 14:22:32,Plant A,Line 1,M09,Laser Cutter,Down,0,1253.98,Unexpected stop
2025-09-29 14:22:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3240.38,
2025-09-29 14:22:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2267.43,
2025-09-29 14:22:32,Plant B,Line 2,M12,Drill Press,Running,300,3210.12,
2025-09-29 14:22:32,Plant B,Line 1,M13,Drill Press,Running,300,2976.19,
2025-09-29 14:22:32,Plant B,Line 2,M14,CNC Mill,Running,300,3479.87,
2025-09-29 14:22:32,Plant B,Line 1,M15,CNC Mill,Running,300,1771.44,
2025-09-29 14:22:32,Plant B,Line 2,M16,CNC Mill,Running,300,4657.89,
2025-09-29 14:22:32,Plant B,Line 1,M17,Drill Press,Running,300,4632.76,
2025-09-29 14:22:32,Plant B,Line 2,M18,CNC Mill,Idle,0,3232.17,Idle
2025-09-29 14:22:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2752.52,
2025-09-29 14:22:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3680.69,
2025-09-29 14:27:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1459.57,
2025-09-29 14:27:32,Plant A,Line 2,M02,Drill Press,Running,300,2540.34,
2025-09-29 14:27:32,Plant A,Line 1,M03,Drill Press,Running,300,3655.25,
2025-09-29 14:27:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2186.74,
2025-09-29 14:27:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2854.73,
2025-09-29 14:27:32,Plant A,Line 2,M06,Drill Press,Running,300,4417.77,
2025-09-29 14:27:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3174.36,
2025-09-29 14:27:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4240.2,
2025-09-29 14:27:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1254.06,
2025-09-29 14:27:32,Plant A,Line 2,M10,CNC Lathe,Idle,0,3240.38,Idle
2025-09-29 14:27:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2267.52,
2025-09-29 14:27:32,Plant B,Line 2,M12,Drill Press,Down,0,3210.12,Unexpected stop
2025-09-29 14:27:32,Plant B,Line 1,M13,Drill Press,Running,300,2976.28,
2025-09-29 14:27:32,Plant B,Line 2,M14,CNC Mill,Running,300,3479.95,
2025-09-29 14:27:32,Plant B,Line 1,M15,CNC Mill,Running,300,1771.52,
2025-09-29 14:27:32,Plant B,Line 2,M16,CNC Mill,Running,300,4657.97,
2025-09-29 14:27:32,Plant B,Line 1,M17,Drill Press,Running,300,4632.85,
2025-09-29 14:27:32,Plant B,Line 2,M18,CNC Mill,Running,300,3232.25,
2025-09-29 14:27:32,Plant B,Line 1,M19,Laser Cutter,Idle,0,2752.52,Idle
2025-09-29 14:27:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3680.78,
2025-09-29 14:32:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1459.65,
2025-09-29 14:32:32,Plant A,Line 2,M02,Drill Press,Running,300,2540.43,
2025-09-29 14:32:32,Plant A,Line 1,M03,Drill Press,Running,300,3655.33,
2025-09-29 14:32:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2186.82,
2025-09-29 14:32:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2854.81,
2025-09-29 14:32:32,Plant A,Line 2,M06,Drill Press,Running,300,4417.85,
2025-09-29 14:32:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3174.45,
2025-09-29 14:32:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4240.29,
2025-09-29 14:32:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1254.14,
2025-09-29 14:32:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3240.46,
2025-09-29 14:32:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2267.6,
2025-09-29 14:32:32,Plant B,Line 2,M12,Drill Press,Running,300,3210.21,
2025-09-29 14:32:32,Plant B,Line 1,M13,Drill Press,Idle,0,2976.28,Idle
2025-09-29 14:32:32,Plant B,Line 2,M14,CNC Mill,Running,300,3480.03,
2025-09-29 14:32:32,Plant B,Line 1,M15,CNC Mill,Running,300,1771.61,
2025-09-29 14:32:32,Plant B,Line 2,M16,CNC Mill,Running,300,4658.06,
2025-09-29 14:32:32,Plant B,Line 1,M17,Drill Press,Running,300,4632.93,
2025-09-29 14:32:32,Plant B,Line 2,M18,CNC Mill,Running,300,3232.34,
2025-09-29 14:32:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2752.6,
2025-09-29 14:32:32,Plant B,Line 2,M20,Laser Cutter,Idle,0,3680.78,Idle
2025-09-29 14:37:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1459.74,
2025-09-29 14:37:32,Plant A,Line 2,M02,Drill Press,Running,300,2540.51,
2025-09-29 14:37:32,Plant A,Line 1,M03,Drill Press,Idle,0,3655.33,Idle
2025-09-29 14:37:32,Plant A,Line 2,M04,CNC Lathe,Idle,0,2186.82,Idle
2025-09-29 14:37:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2854.9,
2025-09-29 14:37:32,Plant A,Line 2,M06,Drill Press,Running,300,4417.94,
2025-09-29 14:37:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3174.53,
2025-09-29 14:37:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4240.37,
2025-09-29 14:37:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1254.23,
2025-09-29 14:37:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3240.54,
2025-09-29 14:37:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2267.68,
2025-09-29 14:37:32,Plant B,Line 2,M12,Drill Press,Running,300,3210.29,
2025-09-29 14:37:32,Plant B,Line 1,M13,Drill Press,Running,300,2976.36,
2025-09-29 14:37:32,Plant B,Line 2,M14,CNC Mill,Running,300,3480.12,
2025-09-29 14:37:32,Plant B,Line 1,M15,CNC Mill,Running,300,1771.69,
2025-09-29 14:37:32,Plant B,Line 2,M16,CNC Mill,Running,300,4658.14,
2025-09-29 14:37:32,Plant B,Line 1,M17,Drill Press,Running,300,4633.01,
2025-09-29 14:37:32,Plant B,Line 2,M18,CNC Mill,Running,300,3232.42,
2025-09-29 14:37:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2752.69,
2025-09-29 14:37:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3680.86,
2025-09-29 14:42:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1459.82,
2025-09-29 14:42:32,Plant A,Line 2,M02,Drill Press,Running,300,2540.59,
2025-09-29 14:42:32,Plant A,Line 1,M03,Drill Press,Running,300,3655.42,
2025-09-29 14:42:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2186.9,
2025-09-29 14:42:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2854.98,
2025-09-29 14:42:32,Plant A,Line 2,M06,Drill Press,Running,300,4418.02,
2025-09-29 14:42:32,Plant A,Line 1,M07,Laser Cutter,Down,0,3174.53,Unexpected stop
2025-09-29 14:42:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4240.45,
2025-09-29 14:42:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1254.31,
2025-09-29 14:42:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3240.63,
2025-09-29 14:42:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2267.77,
2025-09-29 14:42:32,Plant B,Line 2,M12,Drill Press,Running,300,3210.37,
2025-09-29 14:42:32,Plant B,Line 1,M13,Drill Press,Running,300,2976.44,
2025-09-29 14:42:32,Plant B,Line 2,M14,CNC Mill,Running,300,3480.2,
2025-09-29 14:42:32,Plant B,Line 1,M15,CNC Mill,Running,300,1771.77,
2025-09-29 14:42:32,Plant B,Line 2,M16,CNC Mill,Running,300,4658.22,
2025-09-29 14:42:32,Plant B,Line 1,M17,Drill Press,Running,300,4633.1,
2025-09-29 14:42:32,Plant B,Line 2,M18,CNC Mill,Running,300,3232.5,
2025-09-29 14:42:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2752.77,
2025-09-29 14:42:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3680.94,
2025-09-29 14:47:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1459.9,
2025-09-29 14:47:32,Plant A,Line 2,M02,Drill Press,Running,300,2540.68,
2025-09-29 14:47:32,Plant A,Line 1,M03,Drill Press,Running,300,3655.5,
2025-09-29 14:47:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2186.99,
2025-09-29 14:47:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2855.06,
2025-09-29 14:47:32,Plant A,Line 2,M06,Drill Press,Running,300,4418.1,
2025-09-29 14:47:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3174.61,
2025-09-29 14:47:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4240.54,
2025-09-29 14:47:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1254.39,
2025-09-29 14:47:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3240.71,
2025-09-29 14:47:32,Plant B,Line 1,M11,Robotic Arm,Down,0,2267.77,Unexpected stop
2025-09-29 14:47:32,Plant B,Line 2,M12,Drill Press,Running,300,3210.46,
2025-09-29 14:47:32,Plant B,Line 1,M13,Drill Press,Running,300,2976.53,
2025-09-29 14:47:32,Plant B,Line 2,M14,CNC Mill,Running,300,3480.28,
2025-09-29 14:47:32,Plant B,Line 1,M15,CNC Mill,Running,300,1771.86,
2025-09-29 14:47:32,Plant B,Line 2,M16,CNC Mill,Running,300,4658.31,
2025-09-29 14:47:32,Plant B,Line 1,M17,Drill Press,Running,300,4633.18,
2025-09-29 14:47:32,Plant B,Line 2,M18,CNC Mill,Running,300,3232.59,
2025-09-29 14:47:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2752.85,
2025-09-29 14:47:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3681.03,
2025-09-29 14:52:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1459.99,
2025-09-29 14:52:32,Plant A,Line 2,M02,Drill Press,Running,300,2540.76,
2025-09-29 14:52:32,Plant A,Line 1,M03,Drill Press,Running,300,3655.58,
2025-09-29 14:52:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2187.07,
2025-09-29 14:52:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2855.15,
2025-09-29 14:52:32,Plant A,Line 2,M06,Drill Press,Running,300,4418.19,
2025-09-29 14:52:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3174.7,
2025-09-29 14:52:32,Plant A,Line 2,M08,Robotic Arm,Idle,0,4240.54,Idle
2025-09-29 14:52:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1254.48,
2025-09-29 14:52:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3240.79,
2025-09-29 14:52:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2267.85,
2025-09-29 14:52:32,Plant B,Line 2,M12,Drill Press,Running,300,3210.54,
2025-09-29 14:52:32,Plant B,Line 1,M13,Drill Press,Running,300,2976.61,
2025-09-29 14:52:32,Plant B,Line 2,M14,CNC Mill,Running,300,3480.37,
2025-09-29 14:52:32,Plant B,Line 1,M15,CNC Mill,Running,300,1771.94,
2025-09-29 14:52:32,Plant B,Line 2,M16,CNC Mill,Running,300,4658.39,
2025-09-29 14:52:32,Plant B,Line 1,M17,Drill Press,Running,300,4633.26,
2025-09-29 14:52:32,Plant B,Line 2,M18,CNC Mill,Idle,0,3232.59,Idle
2025-09-29 14:52:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2752.94,
